"","site","vernacular_name","life_stage","count","water_type","tolerance","trophic_class","native","tsn","rank_name","class","superorder","order","suborder","superfamily","family","subfamily","tribe","genus","species","gradient","basin","drainage_size"
"1001","BSIS-01A","fantail darter","adult",21,"warm_water","moderately_tolerant","benthic_insectivore","native","168394","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_flabellare",NA,NA,NA
"1002","BSIS-01A","northern hog sucker","adult",3,"warm_water","moderately_tolerant","generalist","native","163949","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Moxostomatini","Hypentelium","Hypentelium_nigricans",NA,NA,NA
"1003","BSIS-01A","rainbow darter","adult",41,"warm_water","intolerant","benthic_insectivore","native","168378","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_caeruleum",NA,NA,NA
"1004","BSIS-01A","tessellated darter","adult",4,"facultative_water","moderately_tolerant","benthic_insectivore","native","168360","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_olmstedi",NA,NA,NA
"1005","CONN-00","blacknose dace","adult",220,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus",NA,NA,NA
"1006","CONN-00","creek chub","adult",27,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus",NA,NA,NA
"1007","CONN-00","mottled sculpin","adult",30,"facultative_water","moderately_tolerant","benthic_insectivore","native","167237","Species","Teleostei","Acanthopterygii","Scorpaeniformes","Cottoidei","Cottoidea","Cottidae",NA,NA,"Cottus","Cottus_bairdii",NA,NA,NA
"1008","CONN-00","white sucker","adult",8,"facultative_water","tolerant","generalist","native","553273","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Catostomini","Catostomus","Catostomus_commersonii",NA,NA,NA
"1009","VBUR-01","central stoneroller","adult",3,"facultative_water","tolerant","benthic_herbivore","native","163508","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Campostoma","Campostoma_anomalum",NA,NA,NA
"1010","VBUR-01","creek chub","adult",13,"facultative_water","tolerant","generalist","native","163376","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Semotilus","Semotilus_atromaculatus",NA,NA,NA
"1011","VBUR-01","longnose dace","adult",3,"facultative_water","tolerant","generalist","native","163384","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_cataractae",NA,NA,NA
"1012","VBUR-01","northern hog sucker","adult",4,"warm_water","moderately_tolerant","generalist","native","163949","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cobitoidea","Catostomidae","Catostominae","Moxostomatini","Hypentelium","Hypentelium_nigricans",NA,NA,NA
"1013","VBUR-01","pumpkinseed","adult",3,"warm_water","moderately_tolerant","generalist","native","168144","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Centrarchidae",NA,NA,"Lepomis","Lepomis_gibbosus",NA,NA,NA
"1014","VBUR-01","rainbow darter","adult",1,"warm_water","intolerant","benthic_insectivore","native","168378","Species","Teleostei","Acanthopterygii","Perciformes","Percoidei",NA,"Percidae",NA,NA,"Etheostoma","Etheostoma_caeruleum",NA,NA,NA
"1015","LCHA-01","blacknose dace","adult",21,"facultative_water","tolerant","generalist","native","163382","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Rhinichthys","Rhinichthys_atratulus",NA,NA,NA
"1016","LCHA-01","blacknose shiner","adult",1,"facultative_water","intolerant","benthic_insectivore","native","163446","Species","Teleostei","Ostariophysi","Cypriniformes",NA,"Cyprinoidea","Cyprinidae",NA,NA,"Notropis","Notropis_heterolepis",NA,NA,NA
